step,market,agent_type,agent_id,quantity,price
216,consumption,buyer,16,1,24.48
216,consumption,buyer,10,1,24.48
216,consumption,buyer,19,1,24.48
216,consumption,buyer,14,1,24.479999999999997
217,labor,seller,15,1,0
217,labor,seller,3,1,0
217,labor,seller,5,1,0
217,labor,seller,0,1,0
217,labor,seller,6,1,0
217,labor,seller,4,1,1
217,labor,seller,14,1,1
217,labor,seller,7,1,1
217,labor,seller,13,1,1
217,labor,seller,19,1,1
217,labor,seller,2,1,1
217,labor,seller,8,1,1
217,labor,seller,1,1,1
217,labor,seller,16,1,1
217,labor,seller,18,1,1
217,labor,seller,9,1,1
217,labor,seller,11,1,1
217,labor,seller,10,1,1
217,labor,seller,17,1,1
217,labor,seller,12,1,1
218,capital,seller,20,20,0.01
218,capital,seller,21,20,0.01
219,consumption,buyer,4,1,24.48
219,consumption,buyer,7,1,24.48
219,consumption,buyer,13,1,24.48
219,consumption,buyer,19,1,24.48
219,consumption,buyer,2,1,24.48
219,consumption,buyer,8,1,24.48
219,consumption,buyer,1,1,24.48
219,consumption,buyer,16,1,24.48
219,consumption,buyer,18,1,24.48
219,consumption,buyer,9,1,24.48
219,consumption,buyer,11,1,24.48
219,consumption,buyer,10,1,24.48
219,consumption,buyer,17,1,24.48
219,consumption,buyer,12,1,24.48
219,consumption,buyer,14,1,24.479999999999997
220,labor,seller,3,1,0
220,labor,seller,0,1,0
220,labor,seller,15,1,0
220,labor,seller,6,1,0
220,labor,seller,5,1,0
220,labor,seller,17,1,1
220,labor,seller,19,1,1
220,labor,seller,9,1,1
220,labor,seller,18,1,1
220,labor,seller,10,1,1
220,labor,seller,2,1,1
220,labor,seller,7,1,1
220,labor,seller,11,1,1
220,labor,seller,14,1,1
220,labor,seller,13,1,1
220,labor,seller,1,1,1
220,labor,seller,12,1,1
220,labor,seller,16,1,1
220,labor,seller,8,1,1
220,labor,seller,4,1,1
221,capital,seller,20,20,0.01
221,capital,seller,21,20,0.01
222,consumption,buyer,17,1,24.48
222,consumption,buyer,19,1,24.48
222,consumption,buyer,9,1,24.48
222,consumption,buyer,18,1,24.48
222,consumption,buyer,10,1,24.48
222,consumption,buyer,2,1,24.48
222,consumption,buyer,7,1,24.48
222,consumption,buyer,11,1,24.48
222,consumption,buyer,13,1,24.48
222,consumption,buyer,1,1,24.48
222,consumption,buyer,12,1,24.48
222,consumption,buyer,16,1,24.48
222,consumption,buyer,8,1,24.48
222,consumption,buyer,4,1,24.48
222,consumption,buyer,14,1,24.479999999999997
223,labor,seller,15,1,0
223,labor,seller,6,1,0
223,labor,seller,0,1,0
223,labor,seller,3,1,0
223,labor,seller,5,1,0
223,labor,seller,11,1,1
223,labor,seller,9,1,1
223,labor,seller,13,1,1
223,labor,seller,18,1,1
223,labor,seller,7,1,1
223,labor,seller,8,1,1
223,labor,seller,12,1,1
223,labor,seller,14,1,1
223,labor,seller,16,1,1
223,labor,seller,4,1,1
223,labor,seller,2,1,1
223,labor,seller,1,1,1
223,labor,seller,19,1,1
223,labor,seller,10,1,1
223,labor,seller,17,1,1
224,capital,seller,21,20,0.01
224,capital,seller,20,20,0.01
225,consumption,buyer,11,1,24.48
225,consumption,buyer,9,1,24.48
225,consumption,buyer,13,1,24.48
225,consumption,buyer,18,1,24.48
225,consumption,buyer,7,1,24.48
225,consumption,buyer,8,1,24.48
225,consumption,buyer,12,1,24.48
225,consumption,buyer,16,1,24.48
225,consumption,buyer,4,1,24.48
225,consumption,buyer,2,1,24.48
225,consumption,buyer,1,1,24.48
225,consumption,buyer,19,1,24.48
225,consumption,buyer,10,1,24.48
225,consumption,buyer,17,1,24.48
225,consumption,buyer,14,1,24.479999999999997
226,labor,seller,0,1,0
226,labor,seller,6,1,0
226,labor,seller,5,1,0
226,labor,seller,15,1,0
226,labor,seller,3,1,0
226,labor,seller,7,1,1
226,labor,seller,11,1,1
226,labor,seller,18,1,1
226,labor,seller,10,1,1
226,labor,seller,19,1,1
226,labor,seller,16,1,1
226,labor,seller,14,1,1
226,labor,seller,9,1,1
226,labor,seller,4,1,1
226,labor,seller,2,1,1
226,labor,seller,8,1,1
226,labor,seller,17,1,1
226,labor,seller,12,1,1
226,labor,seller,13,1,1
226,labor,seller,1,1,1
227,capital,seller,20,20,0.01
227,capital,seller,21,20,0.01
228,consumption,buyer,7,1,24.48
228,consumption,buyer,11,1,24.48
228,consumption,buyer,18,1,24.48
228,consumption,buyer,10,1,24.48
228,consumption,buyer,19,1,24.48
228,consumption,buyer,16,1,24.48
228,consumption,buyer,9,1,24.48
228,consumption,buyer,4,1,24.48
228,consumption,buyer,2,1,24.48
228,consumption,buyer,8,1,24.48
228,consumption,buyer,17,1,24.48
228,consumption,buyer,12,1,24.48
228,consumption,buyer,13,1,24.48
228,consumption,buyer,1,1,24.48
228,consumption,buyer,14,1,24.479999999999997
229,labor,seller,3,1,0
229,labor,seller,15,1,0
229,labor,seller,5,1,0
229,labor,seller,0,1,0
229,labor,seller,6,1,0
229,labor,seller,14,1,1
229,labor,seller,2,1,1
229,labor,seller,9,1,1
229,labor,seller,13,1,1
229,labor,seller,11,1,1
229,labor,seller,7,1,1
229,labor,seller,1,1,1
229,labor,seller,12,1,1
229,labor,seller,8,1,1
229,labor,seller,17,1,1
229,labor,seller,10,1,1
229,labor,seller,16,1,1
229,labor,seller,19,1,1
229,labor,seller,4,1,1
229,labor,seller,18,1,1
230,capital,seller,21,20,0.01
230,capital,seller,20,20,0.01
231,consumption,buyer,2,1,24.48
231,consumption,buyer,9,1,24.48
231,consumption,buyer,13,1,24.48
231,consumption,buyer,11,1,24.48
231,consumption,buyer,7,1,24.48
231,consumption,buyer,1,1,24.48
231,consumption,buyer,12,1,24.48
231,consumption,buyer,8,1,24.48
231,consumption,buyer,17,1,24.48
231,consumption,buyer,10,1,24.48
231,consumption,buyer,16,1,24.48
231,consumption,buyer,19,1,24.48
231,consumption,buyer,4,1,24.48
231,consumption,buyer,18,1,24.48
231,consumption,buyer,14,1,24.479999999999997
232,labor,seller,15,1,0
232,labor,seller,5,1,0
232,labor,seller,6,1,0
232,labor,seller,3,1,0
232,labor,seller,0,1,0
232,labor,seller,4,1,1
232,labor,seller,11,1,1
232,labor,seller,2,1,1
232,labor,seller,1,1,1
232,labor,seller,18,1,1
232,labor,seller,14,1,1
232,labor,seller,13,1,1
232,labor,seller,7,1,1
232,labor,seller,19,1,1
232,labor,seller,17,1,1
232,labor,seller,8,1,1
232,labor,seller,9,1,1
232,labor,seller,10,1,1
232,labor,seller,16,1,1
232,labor,seller,12,1,1
233,capital,seller,21,20,0.01
233,capital,seller,20,20,0.01
234,consumption,buyer,4,1,24.48
234,consumption,buyer,11,1,24.48
234,consumption,buyer,2,1,24.48
234,consumption,buyer,1,1,24.48
234,consumption,buyer,18,1,24.48
234,consumption,buyer,13,1,24.48
234,consumption,buyer,7,1,24.48
234,consumption,buyer,19,1,24.48
234,consumption,buyer,17,1,24.48
234,consumption,buyer,8,1,24.48
234,consumption,buyer,9,1,24.48
234,consumption,buyer,10,1,24.48
234,consumption,buyer,16,1,24.48
234,consumption,buyer,12,1,24.48
234,consumption,buyer,14,1,24.479999999999997
235,labor,seller,3,1,0
235,labor,seller,6,1,0
235,labor,seller,5,1,0
235,labor,seller,15,1,0
235,labor,seller,0,1,0
235,labor,seller,19,1,1
235,labor,seller,13,1,1
235,labor,seller,2,1,1
235,labor,seller,7,1,1
235,labor,seller,9,1,1
235,labor,seller,17,1,1
235,labor,seller,16,1,1
235,labor,seller,11,1,1
235,labor,seller,1,1,1
235,labor,seller,10,1,1
235,labor,seller,12,1,1
235,labor,seller,18,1,1
235,labor,seller,8,1,1
235,labor,seller,14,1,1
235,labor,seller,4,1,1
236,capital,seller,20,20,0.01
236,capital,seller,21,20,0.01
237,consumption,buyer,19,1,24.48
237,consumption,buyer,13,1,24.48
237,consumption,buyer,2,1,24.48
237,consumption,buyer,7,1,24.48
237,consumption,buyer,9,1,24.48
237,consumption,buyer,17,1,24.48
237,consumption,buyer,16,1,24.48
237,consumption,buyer,11,1,24.48
237,consumption,buyer,1,1,24.48
237,consumption,buyer,10,1,24.48
237,consumption,buyer,12,1,24.48
237,consumption,buyer,18,1,24.48
237,consumption,buyer,8,1,24.48
237,consumption,buyer,4,1,24.48
237,consumption,buyer,14,1,24.479999999999997
238,labor,seller,15,1,0
238,labor,seller,0,1,0
238,labor,seller,5,1,0
238,labor,seller,3,1,0
238,labor,seller,6,1,0
238,labor,seller,19,1,1
238,labor,seller,10,1,1
238,labor,seller,14,1,1
238,labor,seller,8,1,1
238,labor,seller,16,1,1
238,labor,seller,13,1,1
238,labor,seller,11,1,1
238,labor,seller,9,1,1
238,labor,seller,7,1,1
238,labor,seller,2,1,1
238,labor,seller,12,1,1
238,labor,seller,17,1,1
238,labor,seller,4,1,1
238,labor,seller,1,1,1
238,labor,seller,18,1,1
239,capital,seller,21,20,0.01
239,capital,seller,20,20,0.01
240,consumption,buyer,19,1,24.48
240,consumption,buyer,10,1,24.48
240,consumption,buyer,8,1,24.48
240,consumption,buyer,16,1,24.48
240,consumption,buyer,13,1,24.48
240,consumption,buyer,11,1,24.48
240,consumption,buyer,9,1,24.48
240,consumption,buyer,7,1,24.48
240,consumption,buyer,2,1,24.48
240,consumption,buyer,12,1,24.48
240,consumption,buyer,17,1,24.48
240,consumption,buyer,4,1,24.48
240,consumption,buyer,1,1,24.48
240,consumption,buyer,18,1,24.48
240,consumption,buyer,14,1,24.479999999999997
241,labor,seller,0,1,0
241,labor,seller,3,1,0
241,labor,seller,6,1,0
241,labor,seller,15,1,0
241,labor,seller,5,1,0
241,labor,seller,17,1,1
241,labor,seller,13,1,1
241,labor,seller,10,1,1
241,labor,seller,7,1,1
241,labor,seller,18,1,1
241,labor,seller,2,1,1
241,labor,seller,1,1,1
241,labor,seller,12,1,1
241,labor,seller,19,1,1
241,labor,seller,4,1,1
241,labor,seller,8,1,1
241,labor,seller,16,1,1
241,labor,seller,9,1,1
241,labor,seller,11,1,1
241,labor,seller,14,1,1
242,capital,seller,20,20,0.01
242,capital,seller,21,20,0.01
243,consumption,buyer,17,1,24.48
243,consumption,buyer,13,1,24.48
243,consumption,buyer,10,1,24.48
243,consumption,buyer,7,1,24.48
243,consumption,buyer,18,1,24.48
243,consumption,buyer,2,1,24.48
243,consumption,buyer,1,1,24.48
243,consumption,buyer,12,1,24.48
243,consumption,buyer,19,1,24.48
243,consumption,buyer,4,1,24.48
243,consumption,buyer,8,1,24.48
243,consumption,buyer,16,1,24.48
243,consumption,buyer,9,1,24.48
243,consumption,buyer,11,1,24.48
243,consumption,buyer,14,1,24.479999999999997
244,labor,seller,0,1,0
244,labor,seller,6,1,0
244,labor,seller,3,1,0
244,labor,seller,5,1,0
244,labor,seller,15,1,0
244,labor,seller,17,1,1
244,labor,seller,19,1,1
244,labor,seller,12,1,1
244,labor,seller,8,1,1
244,labor,seller,2,1,1
244,labor,seller,16,1,1
244,labor,seller,7,1,1
244,labor,seller,10,1,1
244,labor,seller,11,1,1
244,labor,seller,1,1,1
244,labor,seller,4,1,1
244,labor,seller,9,1,1
244,labor,seller,13,1,1
244,labor,seller,18,1,1
244,labor,seller,14,1,1
245,capital,seller,20,20,0.01
245,capital,seller,21,20,0.01
246,consumption,buyer,17,1,24.48
246,consumption,buyer,19,1,24.48
246,consumption,buyer,12,1,24.48
246,consumption,buyer,8,1,24.48
246,consumption,buyer,2,1,24.48
246,consumption,buyer,16,1,24.48
246,consumption,buyer,7,1,24.48
246,consumption,buyer,10,1,24.48
246,consumption,buyer,11,1,24.48
246,consumption,buyer,1,1,24.48
246,consumption,buyer,4,1,24.48
246,consumption,buyer,9,1,24.48
246,consumption,buyer,13,1,24.48
246,consumption,buyer,18,1,24.48
246,consumption,buyer,14,1,24.479999999999997
247,labor,seller,6,1,0
247,labor,seller,3,1,0
247,labor,seller,5,1,0
247,labor,seller,15,1,0
247,labor,seller,0,1,0
247,labor,seller,18,1,1
247,labor,seller,10,1,1
247,labor,seller,1,1,1
247,labor,seller,17,1,1
247,labor,seller,4,1,1
247,labor,seller,19,1,1
247,labor,seller,8,1,1
247,labor,seller,13,1,1
247,labor,seller,16,1,1
247,labor,seller,2,1,1
247,labor,seller,14,1,1
247,labor,seller,12,1,1
247,labor,seller,9,1,1
247,labor,seller,7,1,1
247,labor,seller,11,1,1
248,capital,seller,21,20,0.01
248,capital,seller,20,20,0.01
249,consumption,buyer,18,1,24.48
249,consumption,buyer,10,1,24.48
249,consumption,buyer,1,1,24.48
249,consumption,buyer,17,1,24.48
249,consumption,buyer,4,1,24.48
249,consumption,buyer,19,1,24.48
249,consumption,buyer,8,1,24.48
249,consumption,buyer,13,1,24.48
249,consumption,buyer,16,1,24.48
249,consumption,buyer,2,1,24.48
249,consumption,buyer,12,1,24.48
249,consumption,buyer,9,1,24.48
249,consumption,buyer,7,1,24.48
249,consumption,buyer,11,1,24.48
249,consumption,buyer,14,1,24.479999999999997
250,labor,seller,5,1,0
250,labor,seller,6,1,0
250,labor,seller,15,1,0
250,labor,seller,0,1,0
250,labor,seller,3,1,0
250,labor,seller,17,1,1
250,labor,seller,13,1,1
250,labor,seller,10,1,1
250,labor,seller,1,1,1
250,labor,seller,14,1,1
250,labor,seller,8,1,1
250,labor,seller,7,1,1
250,labor,seller,9,1,1
250,labor,seller,4,1,1
250,labor,seller,12,1,1
250,labor,seller,19,1,1
250,labor,seller,2,1,1
250,labor,seller,16,1,1
250,labor,seller,18,1,1
250,labor,seller,11,1,1
251,capital,seller,20,20,0.01
251,capital,seller,21,20,0.01
252,consumption,buyer,17,1,24.48
252,consumption,buyer,13,1,24.48
252,consumption,buyer,10,1,24.48
252,consumption,buyer,1,1,24.48
252,consumption,buyer,8,1,24.48
252,consumption,buyer,7,1,24.48
252,consumption,buyer,9,1,24.48
252,consumption,buyer,4,1,24.48
252,consumption,buyer,12,1,24.48
252,consumption,buyer,19,1,24.48
252,consumption,buyer,2,1,24.48
252,consumption,buyer,16,1,24.48
252,consumption,buyer,18,1,24.48
252,consumption,buyer,11,1,24.48
252,consumption,buyer,14,1,24.479999999999997
253,labor,seller,15,1,0
253,labor,seller,3,1,0
253,labor,seller,6,1,0
253,labor,seller,0,1,0
253,labor,seller,5,1,0
253,labor,seller,10,1,1
253,labor,seller,17,1,1
253,labor,seller,16,1,1
253,labor,seller,13,1,1
253,labor,seller,9,1,1
253,labor,seller,18,1,1
253,labor,seller,1,1,1
253,labor,seller,2,1,1
253,labor,seller,19,1,1
253,labor,seller,4,1,1
253,labor,seller,11,1,1
253,labor,seller,8,1,1
253,labor,seller,12,1,1
253,labor,seller,14,1,1
253,labor,seller,7,1,1
254,capital,seller,21,20,0.01
254,capital,seller,20,20,0.01
255,consumption,buyer,10,1,24.48
255,consumption,buyer,17,1,24.48
255,consumption,buyer,16,1,24.48
255,consumption,buyer,13,1,24.48
255,consumption,buyer,9,1,24.48
255,consumption,buyer,18,1,24.48
255,consumption,buyer,1,1,24.48
255,consumption,buyer,2,1,24.48
255,consumption,buyer,19,1,24.48
255,consumption,buyer,4,1,24.48
255,consumption,buyer,11,1,24.48
255,consumption,buyer,8,1,24.48
255,consumption,buyer,12,1,24.48
255,consumption,buyer,7,1,24.48
255,consumption,buyer,14,1,24.479999999999997
256,labor,seller,15,1,0
256,labor,seller,3,1,0
256,labor,seller,0,1,0
256,labor,seller,6,1,0
256,labor,seller,5,1,0
256,labor,seller,13,1,1
256,labor,seller,8,1,1
256,labor,seller,7,1,1
256,labor,seller,10,1,1
256,labor,seller,12,1,1
256,labor,seller,2,1,1
256,labor,seller,14,1,1
256,labor,seller,18,1,1
256,labor,seller,4,1,1
256,labor,seller,19,1,1
256,labor,seller,16,1,1
256,labor,seller,11,1,1
256,labor,seller,17,1,1
256,labor,seller,9,1,1
256,labor,seller,1,1,1
257,capital,seller,21,20,0.01
257,capital,seller,20,20,0.01
258,consumption,buyer,13,1,24.48
258,consumption,buyer,8,1,24.48
258,consumption,buyer,7,1,24.48
258,consumption,buyer,10,1,24.48
258,consumption,buyer,12,1,24.48
258,consumption,buyer,2,1,24.48
258,consumption,buyer,18,1,24.48
258,consumption,buyer,4,1,24.48
258,consumption,buyer,19,1,24.48
258,consumption,buyer,16,1,24.48
258,consumption,buyer,11,1,24.48
258,consumption,buyer,17,1,24.48
258,consumption,buyer,9,1,24.48
258,consumption,buyer,1,1,24.48
258,consumption,buyer,14,1,24.479999999999997
259,labor,seller,0,1,0
259,labor,seller,15,1,0
259,labor,seller,5,1,0
259,labor,seller,6,1,0
259,labor,seller,3,1,0
259,labor,seller,16,1,1
259,labor,seller,11,1,1
259,labor,seller,17,1,1
259,labor,seller,14,1,1
259,labor,seller,4,1,1
259,labor,seller,10,1,1
259,labor,seller,2,1,1
259,labor,seller,18,1,1
259,labor,seller,1,1,1
259,labor,seller,9,1,1
259,labor,seller,13,1,1
259,labor,seller,12,1,1
259,labor,seller,7,1,1
259,labor,seller,19,1,1
259,labor,seller,8,1,1
260,capital,seller,20,20,0.01
260,capital,seller,21,20,0.01
261,consumption,buyer,16,1,24.48
261,consumption,buyer,11,1,24.48
261,consumption,buyer,17,1,24.48
261,consumption,buyer,4,1,24.48
261,consumption,buyer,10,1,24.48
261,consumption,buyer,2,1,24.48
261,consumption,buyer,18,1,24.48
261,consumption,buyer,1,1,24.48
261,consumption,buyer,9,1,24.48
261,consumption,buyer,13,1,24.48
261,consumption,buyer,12,1,24.48
261,consumption,buyer,7,1,24.48
261,consumption,buyer,19,1,24.48
261,consumption,buyer,8,1,24.48
261,consumption,buyer,14,1,24.479999999999997
262,labor,seller,0,1,0
262,labor,seller,15,1,0
262,labor,seller,3,1,0
262,labor,seller,5,1,0
262,labor,seller,6,1,0
262,labor,seller,4,1,1
262,labor,seller,2,1,1
262,labor,seller,8,1,1
262,labor,seller,18,1,1
262,labor,seller,19,1,1
262,labor,seller,10,1,1
262,labor,seller,14,1,1
262,labor,seller,7,1,1
262,labor,seller,12,1,1
262,labor,seller,11,1,1
262,labor,seller,9,1,1
262,labor,seller,16,1,1
262,labor,seller,1,1,1
262,labor,seller,13,1,1
262,labor,seller,17,1,1
263,capital,seller,21,20,0.01
263,capital,seller,20,20,0.01
264,consumption,buyer,4,1,24.48
264,consumption,buyer,2,1,24.48
264,consumption,buyer,8,1,24.48
264,consumption,buyer,18,1,24.48
264,consumption,buyer,19,1,24.48
264,consumption,buyer,10,1,24.48
264,consumption,buyer,7,1,24.48
264,consumption,buyer,12,1,24.48
264,consumption,buyer,11,1,24.48
264,consumption,buyer,9,1,24.48
264,consumption,buyer,16,1,24.48
264,consumption,buyer,1,1,24.48
264,consumption,buyer,13,1,24.48
264,consumption,buyer,17,1,24.48
264,consumption,buyer,14,1,24.479999999999997
265,labor,seller,5,1,0
265,labor,seller,0,1,0
265,labor,seller,15,1,0
265,labor,seller,6,1,0
265,labor,seller,3,1,0
265,labor,seller,2,1,1
265,labor,seller,13,1,1
265,labor,seller,9,1,1
265,labor,seller,16,1,1
265,labor,seller,7,1,1
265,labor,seller,12,1,1
265,labor,seller,4,1,1
265,labor,seller,1,1,1
265,labor,seller,17,1,1
265,labor,seller,10,1,1
265,labor,seller,11,1,1
265,labor,seller,14,1,1
265,labor,seller,19,1,1
265,labor,seller,8,1,1
265,labor,seller,18,1,1
266,capital,seller,20,20,0.01
266,capital,seller,21,20,0.01
267,consumption,buyer,2,1,24.48
267,consumption,buyer,13,1,24.48
267,consumption,buyer,9,1,24.48
267,consumption,buyer,16,1,24.48
267,consumption,buyer,7,1,24.48
267,consumption,buyer,12,1,24.48
267,consumption,buyer,4,1,24.48
267,consumption,buyer,1,1,24.48
267,consumption,buyer,17,1,24.48
267,consumption,buyer,10,1,24.48
267,consumption,buyer,11,1,24.48
267,consumption,buyer,19,1,24.48
267,consumption,buyer,8,1,24.48
267,consumption,buyer,18,1,24.48
267,consumption,buyer,14,1,24.479999999999997
268,labor,seller,0,1,0
268,labor,seller,3,1,0
268,labor,seller,5,1,0
268,labor,seller,15,1,0
268,labor,seller,6,1,0
268,labor,seller,4,1,1
268,labor,seller,9,1,1
268,labor,seller,16,1,1
268,labor,seller,10,1,1
268,labor,seller,17,1,1
268,labor,seller,2,1,1
268,labor,seller,18,1,1
268,labor,seller,1,1,1
268,labor,seller,19,1,1
268,labor,seller,14,1,1
268,labor,seller,7,1,1
268,labor,seller,8,1,1
268,labor,seller,12,1,1
268,labor,seller,13,1,1
268,labor,seller,11,1,1
269,capital,seller,21,20,0.01
269,capital,seller,20,20,0.01
270,consumption,buyer,4,1,24.48
270,consumption,buyer,9,1,24.48
270,consumption,buyer,16,1,24.48
270,consumption,buyer,10,1,24.48
270,consumption,buyer,17,1,24.48
270,consumption,buyer,2,1,24.48
270,consumption,buyer,18,1,24.48
270,consumption,buyer,1,1,24.48
270,consumption,buyer,19,1,24.48
270,consumption,buyer,7,1,24.48
270,consumption,buyer,8,1,24.48
270,consumption,buyer,12,1,24.48
270,consumption,buyer,13,1,24.48
270,consumption,buyer,11,1,24.48
270,consumption,buyer,14,1,24.479999999999997
271,labor,seller,5,1,0
271,labor,seller,15,1,0
271,labor,seller,6,1,0
271,labor,seller,0,1,0
271,labor,seller,3,1,0
271,labor,seller,7,1,1
271,labor,seller,14,1,1
271,labor,seller,18,1,1
271,labor,seller,8,1,1
271,labor,seller,13,1,1
271,labor,seller,4,1,1
271,labor,seller,12,1,1
271,labor,seller,9,1,1
271,labor,seller,10,1,1
271,labor,seller,19,1,1
271,labor,seller,1,1,1
271,labor,seller,11,1,1
271,labor,seller,17,1,1
271,labor,seller,2,1,1
271,labor,seller,16,1,1
272,capital,seller,21,20,0.01
272,capital,seller,20,20,0.01
273,consumption,buyer,7,1,24.48
273,consumption,buyer,18,1,24.48
273,consumption,buyer,8,1,24.48
273,consumption,buyer,13,1,24.48
273,consumption,buyer,4,1,24.48
273,consumption,buyer,12,1,24.48
273,consumption,buyer,9,1,24.48
273,consumption,buyer,10,1,24.48
273,consumption,buyer,19,1,24.48
273,consumption,buyer,1,1,24.48
273,consumption,buyer,11,1,24.48
273,consumption,buyer,17,1,24.48
273,consumption,buyer,2,1,24.48
273,consumption,buyer,16,1,24.48
273,consumption,buyer,14,1,24.479999999999997
274,labor,seller,15,1,0
274,labor,seller,0,1,0
274,labor,seller,3,1,0
274,labor,seller,5,1,0
274,labor,seller,6,1,0
274,labor,seller,14,1,1
274,labor,seller,17,1,1
274,labor,seller,10,1,1
274,labor,seller,18,1,1
274,labor,seller,2,1,1
274,labor,seller,8,1,1
274,labor,seller,1,1,1
274,labor,seller,19,1,1
274,labor,seller,4,1,1
274,labor,seller,11,1,1
274,labor,seller,16,1,1
274,labor,seller,7,1,1
274,labor,seller,9,1,1
274,labor,seller,13,1,1
274,labor,seller,12,1,1
275,capital,seller,21,20,0.01
275,capital,seller,20,20,0.01
276,consumption,buyer,17,1,24.48
276,consumption,buyer,10,1,24.48
276,consumption,buyer,18,1,24.48
276,consumption,buyer,2,1,24.48
276,consumption,buyer,8,1,24.48
276,consumption,buyer,1,1,24.48
276,consumption,buyer,19,1,24.48
276,consumption,buyer,4,1,24.48
276,consumption,buyer,11,1,24.48
276,consumption,buyer,16,1,24.48
276,consumption,buyer,7,1,24.48
276,consumption,buyer,9,1,24.48
276,consumption,buyer,13,1,24.48
276,consumption,buyer,12,1,24.48
276,consumption,buyer,14,1,24.479999999999997
277,labor,seller,15,1,0
277,labor,seller,3,1,0
277,labor,seller,6,1,0
277,labor,seller,5,1,0
277,labor,seller,0,1,0
277,labor,seller,1,1,1
277,labor,seller,14,1,1
277,labor,seller,13,1,1
277,labor,seller,17,1,1
277,labor,seller,4,1,1
277,labor,seller,19,1,1
277,labor,seller,11,1,1
277,labor,seller,8,1,1
277,labor,seller,7,1,1
277,labor,seller,16,1,1
277,labor,seller,12,1,1
277,labor,seller,2,1,1
277,labor,seller,10,1,1
277,labor,seller,9,1,1
277,labor,seller,18,1,1
278,capital,seller,21,20,0.01
278,capital,seller,20,20,0.01
279,consumption,buyer,1,1,24.48
279,consumption,buyer,13,1,24.48
279,consumption,buyer,17,1,24.48
279,consumption,buyer,4,1,24.48
279,consumption,buyer,19,1,24.48
279,consumption,buyer,11,1,24.48
279,consumption,buyer,8,1,24.48
279,consumption,buyer,7,1,24.48
279,consumption,buyer,16,1,24.48
279,consumption,buyer,12,1,24.48
279,consumption,buyer,2,1,24.48
279,consumption,buyer,10,1,24.48
279,consumption,buyer,9,1,24.48
279,consumption,buyer,18,1,24.48
279,consumption,buyer,14,1,24.479999999999997
280,labor,seller,0,1,0
280,labor,seller,6,1,0
280,labor,seller,5,1,0
280,labor,seller,3,1,0
280,labor,seller,15,1,0
280,labor,seller,10,1,1
280,labor,seller,8,1,1
280,labor,seller,14,1,1
280,labor,seller,16,1,1
280,labor,seller,9,1,1
280,labor,seller,18,1,1
280,labor,seller,19,1,1
280,labor,seller,1,1,1
280,labor,seller,12,1,1
280,labor,seller,11,1,1
280,labor,seller,7,1,1
280,labor,seller,2,1,1
280,labor,seller,17,1,1
280,labor,seller,13,1,1
280,labor,seller,4,1,1
281,capital,seller,20,20,0.01
281,capital,seller,21,20,0.01
282,consumption,buyer,10,1,24.48
282,consumption,buyer,8,1,24.48
282,consumption,buyer,16,1,24.48
282,consumption,buyer,9,1,24.48
282,consumption,buyer,18,1,24.48
282,consumption,buyer,19,1,24.48
282,consumption,buyer,1,1,24.48
282,consumption,buyer,12,1,24.48
282,consumption,buyer,11,1,24.48
282,consumption,buyer,7,1,24.48
282,consumption,buyer,2,1,24.48
282,consumption,buyer,17,1,24.48
282,consumption,buyer,13,1,24.48
282,consumption,buyer,4,1,24.48
282,consumption,buyer,14,1,24.479999999999997
283,labor,seller,5,1,0
283,labor,seller,0,1,0
283,labor,seller,3,1,0
283,labor,seller,15,1,0
283,labor,seller,6,1,0
283,labor,seller,9,1,1
283,labor,seller,14,1,1
283,labor,seller,17,1,1
283,labor,seller,1,1,1
283,labor,seller,10,1,1
283,labor,seller,12,1,1
283,labor,seller,18,1,1
283,labor,seller,13,1,1
283,labor,seller,11,1,1
283,labor,seller,16,1,1
283,labor,seller,8,1,1
283,labor,seller,2,1,1
283,labor,seller,19,1,1
283,labor,seller,4,1,1
283,labor,seller,7,1,1
284,capital,seller,20,20,0.01
284,capital,seller,21,20,0.01
285,consumption,buyer,9,1,24.48
285,consumption,buyer,17,1,24.48
285,consumption,buyer,1,1,24.48
285,consumption,buyer,10,1,24.48
285,consumption,buyer,12,1,24.48
285,consumption,buyer,18,1,24.48
285,consumption,buyer,13,1,24.48
285,consumption,buyer,11,1,24.48
285,consumption,buyer,16,1,24.48
285,consumption,buyer,8,1,24.48
285,consumption,buyer,2,1,24.48
285,consumption,buyer,19,1,24.48
285,consumption,buyer,4,1,24.48
285,consumption,buyer,7,1,24.48
285,consumption,buyer,14,1,24.479999999999997
286,labor,seller,6,1,0
286,labor,seller,3,1,0
286,labor,seller,0,1,0
286,labor,seller,5,1,0
286,labor,seller,15,1,0
286,labor,seller,2,1,1
286,labor,seller,1,1,1
286,labor,seller,19,1,1
286,labor,seller,8,1,1
286,labor,seller,16,1,1
286,labor,seller,9,1,1
286,labor,seller,10,1,1
286,labor,seller,12,1,1
286,labor,seller,13,1,1
286,labor,seller,11,1,1
286,labor,seller,17,1,1
286,labor,seller,4,1,1
286,labor,seller,18,1,1
286,labor,seller,7,1,1
286,labor,seller,14,1,1
287,capital,seller,21,20,0.01
287,capital,seller,20,20,0.01
288,consumption,buyer,2,1,24.48
288,consumption,buyer,1,1,24.48
288,consumption,buyer,19,1,24.48
288,consumption,buyer,8,1,24.48
288,consumption,buyer,16,1,24.48
288,consumption,buyer,9,1,24.48
